RegionID,SizeRank,RegionName,RegionType,StateName,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
394380,232,"Bend, OR",msa,OR,258715.83933580093,224118.75115366813,206461.98188219348,210173.78434847124,245430.3185548732,283260.90800516977,317692.92035001353,352534.98833969067,382224.82306464313,411606.33056335215,430302.9718513854,463591.05121735524,596861.638050904,693181.7213839722,665797.117065217,686339.0608587916
395047,233,"Saginaw, MI",msa,MI,73790.45081321608,79602.98912236639,73847.67899374194,69870.16819753419,71439.73709502307,72836.63471930695,75534.68463161483,75878.27200673973,81810.46054189552,88354.82379587158,95947.85708230535,105385.43039151124,122496.28763292746,136102.64582268565,145823.5144968738,154912.59845944218
395202,234,"Warner Robins, GA",msa,GA,136713.24924585887,133187.58519825045,127549.38209612992,125835.10128699247,127244.82988534431,129871.95082515001,131418.65879473748,134430.7790014179,137327.19242224641,145218.31793295546,153854.25060339025,162769.74835173853,181079.7452021131,210837.14279123358,227688.82365203832,238100.65995297037
395151,235,"Terre Haute, IN",msa,IN,87578.3596766796,85984.63998709261,85229.00869651388,85641.86736184637,86809.67867158022,87160.89926957931,86330.03404237956,87666.79636732223,90391.73142534612,96565.94759224645,102633.09583369114,110534.3560536605,124127.76906817096,136917.64786407063,145423.9913785732,153271.90684732233
395162,236,"Torrington, CT",msa,CT,260238.29032578217,240095.10943083142,235228.63158679116,217196.8353232229,215704.47886324406,220146.97595944031,221792.14357211944,224954.25283928865,230448.38518509702,235997.1627792114,237316.42378450223,248922.7957870901,298792.5713568597,335026.1683608548,359202.4480675559,392199.7002710972
395009,237,"Punta Gorda, FL",msa,FL,131795.17715500857,123865.68943264567,112932.3841291589,116901.5668869308,132890.497977749,147953.83700387785,163244.12710515453,181435.61810398105,194301.95485181754,206846.4422500661,216778.26526601063,228321.46865106278,276384.5025421265,362959.93265468854,367430.6016834061,351278.9123292844
394386,239,"Billings, MT",msa,MT,191707.49206897014,193060.5533345381,194460.92599244902,197608.43919172476,209263.56347307737,220737.27951797898,237489.44047066558,240293.7676348634,242971.65537242743,250723.67990064123,262453.92959551135,276703.2425760001,313715.18663710746,365569.7850989231,383668.69379722094,395728.8318962877
395018,240,"Redding, CA",msa,CA,201728.48824244164,190910.08891180993,178128.53891054657,172440.00620252744,188280.17428074486,206719.59758646527,219347.43189705047,230225.62158466817,244610.33140109,260154.8088684925,275344.3197623842,291485.149468574,339225.1979874687,375858.7749038716,366985.777280113,370876.52084541344
394748,241,"Kingston, NY",msa,NY,228685.82249883574,223942.08735271558,209503.44755293315,195235.1415143864,191111.60672884886,194835.53564331596,197645.1805947871,202248.2818973026,211417.57065197546,225397.25647517177,235631.85060314924,254538.1953907083,318933.210950797,364529.34539233614,383040.06236127164,414074.4024488177
394960,242,"Panama City, FL",msa,FL,187100.21815228104,171149.97320064608,156000.27179490792,148654.27549776557,157589.29847722067,168057.35126156136,177134.71775006026,187034.98647236972,195027.53209735602,211670.08446778337,221286.7238355633,244812.0849984734,284873.0973724656,350027.2552136853,365859.2490084499,361817.42804410076
394729,243,"Joplin, MO",msa,MO,80732.73960696162,78296.61060596825,77508.58072164374,83658.71829150169,93653.55694439757,103194.00290195609,110980.6085079956,116734.18044746412,120393.36505973634,127546.92949792079,137426.55529597218,147283.0886327758,167300.91675940654,194101.92563767164,204399.26660081706,213455.6021207076
394539,244,"Dover, DE",msa,DE,201194.01772983637,194255.4430253896,183124.30035778353,176415.3711631186,179717.76285725497,186558.69349644755,196025.63894734884,204465.96838110161,209590.0842063191,216612.6638944732,227816.00722544032,242718.0558696352,280596.662718611,317488.89470857166,333903.5539822805,350954.7325198156
394559,245,"El Centro, CA",msa,CA,137901.8973256363,132166.08884299014,125304.92950940637,132514.88375397882,144311.6078254571,165141.91808787637,181877.0580983973,198006.5052804424,210792.13297037172,222456.39575654082,237906.7327724247,255399.78810106954,283324.984587557,311030.24841447955,321434.6628611,341816.9225003156
394712,246,"Jackson, TN",msa,TN,112191.70610763815,110428.3993454982,102414.48823447504,102257.44763355644,103015.26742638211,104818.69875367911,106958.39038722031,110350.03884450173,113886.38811717504,119706.06835822838,128807.44606940982,141980.41601811044,163008.914063197,191220.42547035535,195591.52775650765,200347.46449445002
395246,247,"Yuba City, CA",msa,CA,149736.7111784733,144971.42572908037,139070.16166851457,140558.12142525418,163671.01578085066,196429.1904429803,212469.53235542172,232241.75349415292,259177.78368028262,284143.12045568385,300210.65235118626,323549.36572457646,383294.87472019874,432672.28927177814,418405.42170371936,430887.9106747759
394406,248,"Bowling Green, KY",msa,KY,127967.71836480567,124229.20955796557,121254.50406103069,122026.56271923675,123597.81102770369,126227.20859724272,132447.5446646467,141243.57801285957,150410.0812203674,159724.77808472468,167105.23690801332,178738.25712972923,202780.07736778256,230343.82761306013,244334.2112647883,253413.5057104486
395119,249,"St. George, UT",msa,UT,196058.99697446273,174697.98357080616,169093.357214543,177822.03779466383,199725.76918023755,221281.54416794272,238907.60314741344,255465.44332137654,277946.53907792066,308340.036548983,331854.92686488136,358533.0847181212,452785.25705067505,540411.1865650129,521994.9916159757,526987.383079907
394896,250,"Muskegon, MI",msa,MI,92649.44649135745,87467.20391672355,81374.39754382764,79548.68617935822,86618.66636666248,93890.66210585291,99845.95444658684,110189.8221110679,122895.32441601258,135751.294632779,147179.52024741293,162077.37560610988,192523.32302341823,218589.36774407796,222390.49179941803,235325.030675011
394299,251,"Abilene, TX",msa,TX,109235.24886000172,108474.81637240254,105125.36532315047,106614.5466059661,110294.39475521071,116491.772990852,121984.756571767,128433.76993902582,132032.45702514204,139604.31619189453,144253.26921984824,151125.935172335,168958.91929738814,188655.95806848168,194063.95993727757,197316.3722982429
394707,252,"Iowa City, IA",msa,IA,172267.17131114626,172004.14210991902,170976.81304446727,172146.28490900077,177574.8610031762,183802.18392433607,190370.13764906392,196460.55437605715,203447.55708880184,211842.943893121,219482.05836079107,226302.97610811217,239293.1433741939,262068.99328812075,273830.0488142662,281546.8171276558
394351,253,"Auburn, AL",msa,AL,185461.59375858563,177164.74157881318,168252.14807694138,170785.60261391176,175953.690191031,180331.58168043182,184045.46931565643,192685.579921492,204159.35580618365,215275.71420788087,228321.41264746667,241792.67946268638,267662.191676252,296203.67192322016,312042.0560329076,325011.94329039747
394860,254,"Midland, TX",msa,TX,163305.54036834525,159501.59054327995,163433.620818811,179825.03804247908,201968.33453050265,221352.01074411417,231132.40027687294,222467.40270284508,221866.8988400741,244369.21633192294,278125.87428890046,291132.66625094815,286700.64856200246,292716.1182371322,295847.6349007545,310154.07511056715
753869,255,"Bloomington, IL",msa,IL,168252.51326431343,167758.079109579,162490.1030447004,161361.01217044378,167149.89277562473,170532.98884281455,169580.26524747332,171698.0503573465,170729.05468973817,171239.9473976186,170167.08557335116,174947.20467003455,187584.0683547702,210709.34900871478,222289.03334369662,236056.75783381806
394671,255,"Hattiesburg, MS",msa,MS,,,,135175.45852868006,133114.9363167752,134034.79637415623,140218.65373113056,144622.26256174748,144517.2018180706,152485.99374529067,156643.24327346348,163670.04294022804,178086.76419079312,192494.5504728962,197193.87481970797,203890.34676907328
394944,257,"Oshkosh, WI",msa,WI,160369.99848029925,157197.05343615412,141314.3560775256,133698.1566668224,139129.83889995285,144386.82051969602,148140.39834412123,156161.074302235,165699.5308414416,175923.2982402346,185938.94181522293,198584.80735995751,223968.37363044897,246063.07789937934,260034.83145035408,274527.6825210085
394555,258,"Eau Claire, WI",msa,WI,155951.38184973816,153167.66384514884,146958.47338259112,145264.99914414776,150996.18643919565,156483.4929687214,162149.7376385687,170620.10432928713,181139.78947980076,192909.96504752364,205164.83631228772,220947.9391498271,251876.53992754745,278869.710486119,293844.1434426186,308608.0271032352
394651,259,"Greenville, NC",msa,NC,135523.0307502702,132421.02830116698,129306.1374766527,126622.0485710934,125629.2375721016,125263.20335654519,126010.9123735807,127933.97545730951,132352.52440053824,137878.51686397108,145316.44248023292,155219.034102959,179103.89188485607,211168.22331821194,229362.26009171398,239120.78194044172
394428,260,"Burlington, NC",msa,NC,,,,,,,,147978.34023496893,155195.2956523136,164820.1072381249,173693.6949630192,185097.31912656603,214816.50193538578,258859.67589289215,277799.40850485984,290425.06213864946
395210,261,"Waterloo, IA",msa,IA,116980.95416806334,120002.65542931469,118150.08999723359,122276.8231075179,125598.87211962896,128387.09340065166,131294.8082204602,132779.43657558376,132478.0630227204,135853.94529626754,142052.7026798696,147276.26584123194,155532.4913456295,169983.5548228524,179747.36125328834,188135.9944675051
394480,262,"Coeur d'Alene, ID",msa,ID,205989.325351371,190139.01391797035,169909.28481031646,174898.25657596975,192695.06892417846,210157.23090103758,225610.29262185667,243270.6825581938,267933.18566553836,299025.00823467615,332066.1211191024,378625.3466228719,501693.47797190305,576638.0123465159,574100.6464284385,572741.9455735717
394553,263,"East Stroudsburg, PA",msa,PA,181266.11710697287,171633.88885044656,159000.83670971356,150438.51316549812,147793.8574513211,147209.44903395828,144489.59088927144,144708.6111973688,149779.25989117162,160513.64720585957,175357.94101336118,188693.4059615766,240640.83880696326,287723.11716714845,295955.4755159949,307698.00690371095
395007,264,"Pueblo, CO",msa,CO,126358.40412023281,124754.34713865159,120270.98880101538,117756.26000089441,119153.09311965725,123158.33087095288,130329.579704659,142810.50559558294,156327.17063193143,173969.27243214892,190809.3664602243,212732.37131110858,259569.34115148123,298446.3560182351,294421.1513547817,291058.51788013394
394392,265,"Blacksburg, VA",msa,VA,162572.1526596637,157867.802642299,155250.07399698536,158329.8664033171,162876.2926908454,164763.21745745515,165954.25982762294,170862.69702847357,175118.22397127852,182991.63803174466,192197.00582731623,207028.48886541557,233376.59144681538,258494.92403087218,267968.4670833814,276231.63084284664
395215,266,"Wausau, WI",msa,WI,138885.18850457712,137872.08469011865,129634.15710843646,129839.02875238298,132188.6212763168,135442.8258406183,138367.92804018836,144137.61806575165,150604.19795040658,159438.66805137965,170737.77179499288,182742.06845024254,197101.2100354215,211973.72402536604,229151.98485578073,243943.4431978589
394731,267,"Kahului, HI",msa,HI,459404.28373044403,434194.2788841363,421890.4780630067,413980.1454442966,452755.8370244282,507835.6565835233,548963.393273648,579221.5829028903,607792.8946940324,640307.7350586051,667738.9654883499,706327.790313399,802695.2324253957,987761.0456499719,1021043.4184340785,1064970.3209654642
394720,268,"Janesville, WI",msa,WI,,,,115504.95450389077,118655.78461817182,122805.73193837232,128506.05933902325,137183.12985731827,149157.46220392038,161061.5553901703,172527.2256932738,184668.68773012413,210913.23240668353,231608.4807005466,247436.95155275296,264684.9468696438
395170,269,"Tupelo, MS",msa,MS,,,,108024.47487945303,114716.23545104056,120031.66970639955,125485.17292406013,132917.32086335894,135419.0087193992,132612.79702010608,135430.88238350747,141852.16819363658,157461.98374761973,173063.46323915088,170928.7725839051,175357.8518607605
394393,270,"Bloomington, IN",msa,IN,141260.99527871472,142934.21782073285,139218.17690710002,139803.77849881837,143730.11492767764,148183.31188965583,152768.2922809593,160165.85335438143,169515.62668013832,181641.93087245335,194650.20130249427,211257.2766715466,241791.17979789132,269376.11410328053,277387.9740449428,287178.51320316363
394930,271,"Odessa, TX",msa,TX,106246.75640878033,106386.2965193538,113604.32107904584,118423.35875305157,130917.7194774139,147886.12639093248,165201.10520175128,167311.54369228898,164277.48790901157,174492.18907472494,204218.6260164153,226812.71823235846,224201.25803254233,221036.24634876175,221219.97476465124,234700.30668609994
394710,272,"Jackson, MI",msa,MI,87169.33420748769,86466.73871353087,82080.21140306069,77241.80907883156,86216.68692371747,101406.37257392077,112657.07445285284,120717.79059722497,128732.80521312453,138964.0318329764,149068.36369865845,160378.64448186193,181620.01669076,195729.66135769055,199160.0946877339,210288.03072186248
395125,273,"State College, PA",msa,PA,188798.16935782493,193225.71388495914,187741.20204695116,194611.2892222311,200378.5405999558,204387.65608837243,212372.4081805862,219454.16974327224,228788.10957409054,239439.8202926365,253483.7869330923,267281.7950163753,288915.3410672755,308234.3168489906,322819.1294742099,332753.86529651366
395079,274,"Sebastian, FL",msa,FL,159683.32252605585,148922.60724050534,134646.63097767596,130068.10065888135,141174.12495215505,158032.68981731802,172970.5788745147,191272.43405342233,210746.05231426528,228868.61943321186,239527.0069363257,250212.48095027587,292169.641859066,371072.0960934744,384596.18703702785,385959.2077426801
394814,275,"Madera, CA",msa,CA,147472.4044135237,142661.44460660272,139318.7274401831,140893.34321139604,164937.2360299003,190899.12061745883,205010.6761900458,217019.69360442355,233410.3898839606,260678.3495058849,275094.3837913473,292704.4264610204,345758.4385375854,396959.54232041095,395967.6942539601,411827.0635614574
394523,276,"Decatur, AL",msa,AL,92458.6384824176,88305.02506752026,86781.40447318683,98854.38325943549,121578.01909292374,125987.99268862263,126437.00092182709,130668.71059332365,135849.1084444526,141184.0065213718,151601.90060458906,165594.77368706896,190122.43939647448,210386.31531921032,214919.93001670818,221735.4340064608
394453,277,"Chambersburg, PA",msa,PA,183876.79082957617,176834.88236294713,162432.5129064419,157523.6243308762,159440.92240159074,161143.80543294802,164537.6929438305,168599.2936538312,175243.46934053357,182633.81986663447,192066.60938074044,204823.08543922167,229721.13996345366,250789.94651614854,261841.38598262076,272113.0800058564
395193,278,"Vineland, NJ",msa,NJ,172532.39597591385,156242.41832743425,152012.78166057842,150716.06004496117,149829.61085735584,150078.28874711157,150176.80780704351,152643.4265177051,152943.49148237085,150574.59923842017,156176.43537331242,168214.4651068079,196663.14863434783,223122.52315200053,241623.8537591072,259359.317921725
394703,279,"Idaho Falls, ID",msa,ID,183418.21256625734,172180.95156758695,155039.35601387543,145398.1938094875,150800.1474608825,156956.74300497884,162592.55318867147,178218.01813009405,194398.13941159562,214227.126723047,237021.46866471236,272370.6921186491,356769.2375683274,414658.13879812346,390051.67589061946,395519.16561941337
394639,280,"Grand Junction, CO",msa,CO,241789.51823911848,215350.7006981167,190355.95637429654,182789.05689839963,192134.532538635,197934.5476862345,205780.23662124717,217315.5516145541,229735.53476885092,249331.62838663682,269288.36534522363,291104.9393284602,338415.1404246201,386850.0022288156,395073.87135086715,411270.90620387247
394563,281,"Elizabethtown, KY",msa,KY,129962.77024256218,132017.2039794272,129454.01092203158,127170.66095020367,126120.6607511969,127113.42210306833,127013.33596975514,129386.59959116386,136553.06163701037,144664.77941039132,151932.44319585318,163789.22290120664,187333.33757564457,211697.57218309355,222036.40392191103,230749.27335624132
394917,282,"Niles, MI",msa,MI,152633.6898054844,150575.63031129175,143339.25529703227,135471.77467361916,135376.515239422,144574.53719591632,150904.74114565426,154556.15728753016,161338.3474532064,169461.64746374104,177784.45419283304,189553.24737190295,218154.01293244536,245907.4618326774,254741.47629244396,265763.23671684903
394873,283,"Monroe, MI",msa,MI,124054.60659503682,131558.4498043072,124949.03255513568,121106.36860960878,129400.14564743148,140625.95714436416,152963.88418874372,160845.27990769778,168201.7303901002,175622.17238500164,184482.40655018276,192352.36016443625,213637.60069443577,230182.76678132417,237191.1136995988,248576.23743257523
395066,284,"Santa Fe, NM",msa,NM,322428.4359036937,300120.5664299212,277914.30504388845,268732.6715947355,274893.6892023406,286461.77629116323,294048.86034431314,302302.2395754191,323373.59968175535,338948.5175267809,372970.94629165827,405764.2438822643,469512.97071744275,528356.0551505914,539231.0228506472,554480.0092923539
394493,285,"Concord, NH",msa,NH,212690.8949088479,204823.945180158,198916.88067719014,201326.90527430282,205542.67702183474,213056.49490299055,220264.73565096277,228010.45575369833,242059.3524081088,258987.87730679335,270437.3410383483,292482.8360846929,348498.5934441201,399904.48871522356,425574.2638677063,459842.4153694052
394314,286,"Alexandria, LA",msa,LA,116227.0169941706,116040.60215768253,115872.38164213476,122082.85226353016,130390.15283699291,131665.46146310077,136407.54756219618,143635.05763222338,143902.696650523,148978.8343146747,150948.23341532014,157039.57333314072,160515.33322722613,165467.6836524092,170307.05404427226,165188.04263649636
395163,287,"Traverse City, MI",msa,MI,152136.45651194875,155046.12228411427,149671.4340380399,159058.52969268285,172541.18782177282,186163.94193383525,199144.31822642905,208929.3852479139,221668.9511599806,235888.72406300736,246629.63828464804,261696.09733273785,314717.2010068354,361397.63331497455,381278.752144852,400598.71271661576
394359,288,"Bangor, ME",msa,ME,142366.5540993434,138422.26902448267,135727.89510411472,136318.2108689566,137666.0358207648,139172.06006944767,139920.487206493,141566.81901336065,145964.65270087236,154872.15295647006,160371.63901788203,172523.58495059801,206420.175821761,237491.25874680214,253242.91036336124,267622.4081280527
394685,289,"Homosassa Springs, FL",msa,FL,134158.99459723872,123074.28587835685,109640.02545127872,102806.94616084559,105034.1507750891,110598.85814664843,117970.67257267534,130530.23080883821,143267.7228557499,159046.03522483137,167667.17963718137,180405.85452011388,221320.11553946557,277269.2925907801,286583.16692815785,288413.1675076337
394662,290,"Hanford, CA",msa,CA,179323.53133749732,178104.71149456766,155662.28655062683,145665.68370766155,152799.7993234809,165869.7095108448,176277.41349275326,189653.2004448634,208105.76121602752,222430.74562300334,233876.1600543994,248230.6250544633,288384.7680799629,327538.83462549374,332335.53238118853,348192.7572907132
394723,291,"Jefferson City, MO",msa,MO,133477.78697422394,136236.577948823,130180.26776299583,132000.91435059113,134336.79596197978,136178.80627339403,139504.08097416596,146442.0373261319,153064.00301970777,163846.98644385516,170861.12373131092,179389.70598947382,203324.82193127382,226248.51878667288,235112.03087546772,247958.35300280666
394598,292,"Florence, AL",msa,AL,,103627.8068245215,101881.02852506831,105009.36665596125,114669.5009492748,118260.2099271126,118812.89040952829,124003.98531900615,126607.12997894449,129510.41876851219,133373.3410350583,142690.5758553632,163484.75255330562,184997.08887812725,192468.953918871,201773.61385250406
394537,293,"Dothan, AL",msa,AL,124211.86566454121,121032.73198174337,114543.42674742699,113410.51970632416,113652.50252659281,116796.81361103525,119130.3814806567,123152.80527150685,125379.28428279079,126083.64535013387,131407.51247068364,139559.16571441104,151241.63902346027,168730.42249238756,174371.5535885993,180266.18400662593
394802,294,"London, KY",msa,KY,77748.58407472922,80932.20099179096,79066.15411624285,79245.26699610543,80277.48370885562,81940.28535296574,84261.5637861593,89053.53863726305,92606.13048232238,96609.89806406478,99407.90890358483,106458.50007301492,121635.02430011705,135668.84950355222,142448.0716535738,143658.2092705919
394306,295,"Albany, GA",msa,GA,111903.37467269733,105449.41636025037,99521.34456346091,96995.5607196027,96609.06880294361,94915.13670988317,94916.0180388801,94553.16304338463,91851.12717131164,98073.02895787857,102750.96542416663,110496.42973177643,124846.17104990869,145624.87871003282,153936.51732638525,163687.71324552628
395102,297,"Sioux City, IA",msa,IA,100159.73305239825,100311.11418196921,100728.70463665947,104393.6028336984,106941.72036739648,112841.73085971047,120382.67857500257,127950.89838502779,134884.7208233721,141421.28727091622,150273.61829966423,159956.4680340037,175358.88477799727,193282.96135889448,202271.04978526247,210125.14194594292
395223,298,"Wichita Falls, TX",msa,TX,106143.56204229059,104254.09733621748,102988.94856058258,98816.73357212178,95917.51231680154,97263.06479244134,96897.33185251044,97763.33876031887,100196.07989724766,106161.53059378719,111835.1394075419,121474.47434360662,141861.81482408728,165365.43083788612,168165.73050094562,173000.75987811337
395152,299,"Texarkana, TX",msa,TX,112396.95872935554,111377.96070461284,111061.72121390224,113643.60208505268,116585.72332346824,120230.71675877862,123439.42947713308,128845.19765854116,129615.89663860064,136542.92309573825,141893.8738953545,151487.6852917211,169920.69333508742,188496.29430585462,185011.14608542985,185966.4274387064
395182,300,"Valdosta, GA",msa,GA,144338.15299164393,132201.1587213074,124157.67618913583,121415.13825697842,123636.20942108108,122974.52200049208,122203.84313095715,122552.86569801056,121397.39923449526,126440.73446209142,133716.27722231354,142259.463871396,161958.58230119207,187273.65315559795,198666.38173404094,208649.01828226936
394800,301,"Logan, UT",msa,UT,212383.17640008932,208216.6962173228,193109.74140898968,181219.72541684218,187018.98435282824,190667.9818567544,197648.5924933205,215075.4302966952,233808.6546024298,257247.49910768808,281163.6197835892,310162.28142954473,385895.8164067659,459713.3702098764,453063.4978665383,452125.19086115627
394595,302,"Flagstaff, AZ",msa,AZ,265677.7376510979,247472.32292211955,214850.82201748152,218035.3104442625,238175.01214339872,262583.0052383611,282764.4643923203,302193.7141209548,327222.3237943034,345556.9280028862,362969.536999625,389917.0227754238,479189.8450838377,582416.9751248584,580944.0716195606,608411.0474449303
395036,303,"Rocky Mount, NC",msa,NC,107771.4968460548,102618.32483954965,97346.61527941209,97551.20460912782,97516.2241743722,99854.3797693141,101067.2336921416,102440.14593626685,106475.26733152913,111726.5660062735,117473.30340792699,128068.11573572671,151208.62843022653,175779.2576842954,188071.95568928114,199431.2495024629
395000,304,"Pottsville, PA",msa,PA,89934.52719051305,87145.88783952827,79573.25783105339,79415.658453414,78721.86768811071,77905.9686611144,78468.85865649552,79510.584807489,81139.4616343759,85603.02136393069,88744.99376905888,97443.88080581237,118169.48174047343,130617.87851920188,136016.68454924005,149591.9043480728
394515,305,"Dalton, GA",msa,GA,109031.46849703183,101366.64642110925,94300.61174506978,92748.44951308223,101643.04968831969,109036.52896149592,114439.19158098543,120718.5516011013,130021.6294952872,139509.79959838034,149217.9800592314,160581.45813333418,185578.9566441994,214479.24317880635,222400.5531051257,238088.1178415499
394783,306,"Lebanon, PA",msa,PA,178616.70552704434,177741.23655548575,171482.73366049645,166692.1697383023,168875.27639670862,173344.10888878378,169614.39452687986,172540.20199067556,177102.76655753073,184844.77283368362,193961.45815330616,206211.67338547946,230083.7016177302,256547.66154573273,272394.86175421905,286671.9788604263
394880,307,"Morristown, TN",msa,TN,126703.9684262922,130246.70659455592,123049.2808608192,122425.9375529103,125975.08733195266,128905.55308308794,132599.3208896192,141183.0080465535,148968.17762769,157848.5046547496,173922.35165343736,186785.48131000253,210414.57565016169,247958.02495579328,262200.0337272165,281610.31367371866
395232,308,"Winchester, VA",msa,VA,202124.6973991182,190809.78772183342,187978.7402891897,186952.2770763284,196435.93940049093,204587.45032137714,212576.06508219134,221593.05994224653,232579.7626520258,242697.54844925852,253352.26948103032,266875.59123975347,305880.9498818174,343922.81910867087,353718.0239275612,368760.3863668567
395221,309,"Wheeling, WV",msa,OH,82955.50338984656,82766.52227569949,82214.95020007117,83169.6278549,87179.72080023946,90349.76081658043,96636.40556434322,98226.8151215014,98323.07378822113,103483.4351893904,106880.22177600978,113036.44322056872,124165.20154120483,128927.67964636463,127479.65057142432,130849.17310954076
394879,310,"Morgantown, WV",msa,WV,142437.30830455004,137271.5859059144,135857.5402904935,139247.62180505093,148130.12817885916,151380.53976236394,161047.6843015209,163854.04455950033,164818.2375187675,167914.7067600953,169236.0242871544,173579.61167180244,190481.54503331927,200099.62424504667,205448.1781666742,213401.67438809018
394756,311,"La Crosse, WI",msa,WI,170732.67310168882,169269.5966982511,165577.27402943486,163479.49675067858,168000.08324538887,171638.8914253898,176529.5945592095,185489.28129293976,195090.9700539116,205053.42710187798,215356.54761264633,228252.47444245344,253895.37202244773,281259.89641342964,297286.46764610254,311237.34337390366
394900,312,"Napa, CA",msa,CA,442687.45972478035,400566.116493897,378886.9376386585,369677.55484382674,439217.3938421632,500062.8348385265,550071.2393372565,604223.1334837838,644172.0749411903,679365.8586588845,698530.7192441754,719084.0148696828,815407.9260811541,890852.9353548279,886846.6320738854,902258.857677057
395013,313,"Rapid City, SD",msa,SD,167618.07200427118,166866.0135720709,167480.1111881972,171859.65021274207,178485.29568063535,183707.68922908584,190075.9850205105,197804.72670702473,205828.65655570666,215716.9545137244,227669.87838825196,245379.22992028962,284038.3028042255,337950.00158583646,348269.9065329966,356827.33059224946
395139,314,"Sumter, SC",msa,SC,139806.12164233226,131924.61017220197,127789.17183340427,125942.77553904425,125994.71467251416,127401.00159115197,128884.95733685711,130878.89055723662,132512.3954433934,139102.52161618782,153896.54955816208,164370.64601050277,176200.77652145535,191438.6744184537,198701.2451600778,204528.02906512897
394577,315,"Eureka, CA",msa,CA,341078.1568239466,327823.0155835705,318632.8012013365,292599.2609333576,294766.7972029999,305504.67581435514,314926.26078095863,339238.6428276677,368455.3810945546,386577.44083802844,403982.60334936186,416761.82301782025,451785.812963167,494219.64066253655,476316.27563490666,457764.204576884
395117,316,"Springfield, OH",msa,OH,87747.12166026613,82145.66235589115,78270.98676697047,83943.11115630294,86514.34037150696,89585.10175979452,91364.09391033665,95271.13117269904,100879.31324993819,107258.55009427505,114493.66238162709,124413.8321351962,144013.93498311526,159731.30142145875,170330.71505910932,184314.7048836062
394668,317,"Harrisonburg, VA",msa,VA,192841.70341274707,189974.5046259406,185337.5505303938,188033.27446166854,192296.80958391263,195075.30002368198,202393.91062781084,208954.8459127644,214447.22170020881,221380.2710120229,229178.20346343765,244717.94947869424,275000.2946544565,300486.74540263606,319391.51601562864,330823.48774141446
394368,318,"Battle Creek, MI",msa,MI,81605.41354296602,77076.96200484167,74846.06591605752,75936.18625487605,75941.75907748246,80449.30007623583,86406.82793679736,92412.0854890296,99586.47789775634,103152.61776470726,115282.38365847898,125579.79145570421,147188.8591084137,162663.42459222456,166228.95023362598,177078.79189184235
395094,319,"Sherman, TX",msa,TX,,,,112008.7795473509,117601.44328498264,124313.96626968897,134589.62336370107,148514.1598124654,165882.36512581978,185735.7035375468,196306.3058170045,208802.8131868622,244615.74874121233,290206.2573147618,297300.01375758863,301165.1826275348
394821,320,"Manhattan, KS",msa,KS,144208.06352702485,145272.5309708775,148749.36368902118,151723.3358156257,156022.79997923595,161451.24762438136,168783.74568874904,171764.2100599827,177870.50794162764,182034.06135586835,185062.53329529343,192040.30128911577,207150.85066202367,224731.04939881887,233362.3493690795,241623.48864667557
394442,321,"Carbondale, IL",msa,IL,114516.20102505287,109293.19792053789,105358.27967420804,102567.75102828503,98635.90700047342,102323.09593739199,105608.00184626174,107183.2863586648,109015.12711566362,110208.6966180709,114673.63794546072,118595.4918509663,125264.8960229548,134899.32087413498,135451.56841802198,138403.06711289342
394727,322,"Johnstown, PA",msa,PA,98618.10909901648,97702.48833312745,96747.58888597658,96221.51176060179,102344.9903663487,101859.99545204954,100479.47100523925,99262.24900652205,98866.60777421556,103079.45524914392,110909.72043722989,119783.44714344405,126537.35588329198,135026.41065796948,128284.49471207328,116138.78490074095
394728,323,"Jonesboro, AR",msa,AR,116164.71804619372,115787.90546061953,116057.49119560131,116877.93307761075,119694.58612236229,122512.72052484093,124320.06753975591,128359.92595692283,131928.88485945982,137520.59394278552,143745.81064257715,151739.79026242823,168009.9935523664,187699.7758983636,195284.25022747568,198431.51923035565
394390,324,"Bismarck, ND",msa,ND,163147.5524920481,165501.6707860634,170190.95913666705,186890.55053450444,218062.27290871527,240677.626340587,260784.99863769833,260232.5975216756,257020.97747800476,256787.55278368734,258521.7252872662,264350.61451149825,281321.77283464745,305529.59514623944,315669.7807555881,324773.5143466786
394661,325,"Hammond, LA",msa,LA,169566.9463442208,163559.0721587737,156970.4961251062,159442.7924111919,163229.65439665012,169486.29788548555,185579.06871671075,194969.57112480933,192817.1385415624,189539.4248922713,193219.82886033398,202879.45576818846,220693.15494674433,239922.75040152238,229238.39826862875,220709.7961928891
394983,326,"Pittsfield, MA",msa,MA,210956.72978783344,207317.41674871315,203848.8648648643,199777.22421661447,201120.86684174347,205314.81553628726,207079.2190370233,212286.61633387845,216322.88876159853,224557.96433387577,232290.0952322651,246615.90826092547,290388.0234322806,333735.7460615243,355246.79589280067,374187.9424140277
394890,327,"Mount Vernon, WA",msa,WA,254457.0748313168,235598.78994974258,220546.4576145678,216166.06654918645,225580.4999409461,238471.48593909407,254331.5210019643,285096.7037211036,314758.65915556333,347313.721107011,371747.2938863105,408755.14932309766,490828.9332517691,553139.3594082203,543332.1507742042,564856.5975765852
